report_id,district,soil_type_declared,area_acres,ph_mean,ph_range_low,ph_range_high,ph_confidence_pct,nitrogen_level,nitrogen_confidence_pct,potassium_level,potassium_confidence_pct,phosphorus_level,organic_carbon_level,organic_carbon_confidence_pct,overall_confidence_pct,elevation_m,terrain_slope_pct,report_type
8731,Nilgiris,Alluvial Clay,5.47,7.0,6.75,7.25,91.2,Medium,65.3,Medium,56.9,Not available (SoilGrids does not model phosphorus),High,44.4,64.4,624.2,19.7,preliminary
8732,Trichy,Black Cotton Soil,9.21,6.69,6.44,6.94,85.1,Medium,61.9,Low,46.4,Not available (SoilGrids does not model phosphorus),Low,20.8,53.6,190.1,2.8,preliminary
8733,Tirunelveli,Coastal Alluvial,1.92,6.05,5.8,6.3,87.1,Medium,63.3,Medium,46.8,Not available (SoilGrids does not model phosphorus),Medium,35.2,58.1,235.2,2.1,preliminary
8734,Vellore,Black Cotton Soil,5.33,6.94,6.69,7.19,85.2,Medium,47.1,Medium,40.8,Not available (SoilGrids does not model phosphorus),Medium,30.3,50.9,81.7,0.1,preliminary
8735,Madurai,Red Sandy Loam,1.41,6.69,6.44,6.94,88.5,High,72.7,Medium,45.9,Not available (SoilGrids does not model phosphorus),Medium,51.2,64.6,561.1,2.2,preliminary
8736,Nilgiris,Black Clay Loam,2.29,7.13,6.88,7.38,87.1,Medium,56.6,Medium,51.8,Not available (SoilGrids does not model phosphorus),Medium,44.9,60.1,93.9,0.6,preliminary
8737,Krishnagiri,Black Cotton Soil,6.61,6.52,6.27,6.77,84.9,Medium,57.5,Low,52.5,Not available (SoilGrids does not model phosphorus),Medium,61.7,64.2,401.2,2.2,preliminary
8738,Nagapattinam,Black Clay Loam,0.69,6.51,6.26,6.76,90.6,Medium,63.4,Medium,37.0,Not available (SoilGrids does not model phosphorus),Medium,53.4,61.1,191.1,2.4,preliminary
8739,Tirunelveli,Lateritic Hill Soil,3.4,7.04,6.79,7.29,89.3,Medium,49.9,Medium,46.0,Not available (SoilGrids does not model phosphorus),Low,32.5,54.4,422.5,0.8,preliminary
8740,Vellore,Coastal Alluvial,7.33,6.75,6.5,7.0,91.4,Medium,51.3,Medium,51.0,Not available (SoilGrids does not model phosphorus),Medium,26.9,55.2,435.4,4.0,preliminary
8741,Madurai,Lateritic Hill Soil,6.95,7.4,7.15,7.65,92.8,Low,61.8,Medium,40.8,Not available (SoilGrids does not model phosphorus),Low,29.2,56.1,452.7,4.2,preliminary
8742,Madurai,Red Sandy Loam,5.56,6.71,6.46,6.96,89.2,Medium,50.1,Low,39.0,Not available (SoilGrids does not model phosphorus),Medium,34.3,53.2,280.5,0.9,preliminary
8743,Nagapattinam,Black Cotton Soil,7.65,7.12,6.87,7.37,92.1,Medium,68.2,Low,51.4,Not available (SoilGrids does not model phosphorus),High,39.0,62.7,763.1,3.7,preliminary
8744,Madurai,Red Loam,2.77,6.68,6.43,6.93,88.7,Medium,62.7,Medium,55.2,Not available (SoilGrids does not model phosphorus),Medium,39.0,61.4,123.7,0.7,preliminary
8745,Tirunelveli,Red Sandy Loam,3.48,6.94,6.69,7.19,88.6,Medium,65.0,Medium,44.8,Not available (SoilGrids does not model phosphorus),Low,47.6,61.5,422.6,0.1,preliminary
8746,Thanjavur,Coastal Alluvial,2.93,6.4,6.15,6.65,83.1,Medium,63.3,High,60.5,Not available (SoilGrids does not model phosphorus),Medium,39.5,61.6,212.0,4.8,preliminary
8747,Nilgiris,Lateritic Hill Soil,1.43,7.27,7.02,7.52,93.2,Medium,56.1,Medium,38.2,Not available (SoilGrids does not model phosphorus),Medium,35.8,55.8,91.5,5.1,preliminary
8748,Coimbatore,Black Clay Loam,6.87,7.14,6.89,7.39,88.7,Medium,61.6,High,38.6,Not available (SoilGrids does not model phosphorus),High,44.3,58.3,657.5,0.6,preliminary
8749,Nilgiris,Red Sandy Loam,7.57,5.95,5.7,6.2,84.8,Medium,71.5,Medium,65.3,Not available (SoilGrids does not model phosphorus),Medium,48.5,67.5,71.3,5.0,preliminary
8750,Tirunelveli,Alluvial Clay,5.41,6.97,6.72,7.22,88.6,Medium,46.5,Medium,53.1,Not available (SoilGrids does not model phosphorus),High,50.4,59.6,322.8,4.7,preliminary
8751,Nilgiris,Red Sandy Loam,9.95,6.32,6.07,6.57,87.2,High,51.2,Medium,43.1,Not available (SoilGrids does not model phosphorus),High,39.7,55.3,723.8,2.1,preliminary
8752,Vellore,Lateritic Hill Soil,6.11,7.12,6.87,7.37,88.5,Medium,45.0,Medium,69.9,Not available (SoilGrids does not model phosphorus),Low,33.5,59.2,489.0,0.1,preliminary
8753,Kovilpatti,Black Clay Loam,8.73,6.43,6.18,6.68,88.5,Medium,66.3,Medium,59.9,Not available (SoilGrids does not model phosphorus),Low,52.1,66.7,656.3,7.5,preliminary
8754,Madurai,Red Loam,7.6,7.0,6.75,7.25,85.5,Medium,66.4,Low,51.4,Not available (SoilGrids does not model phosphorus),Medium,56.4,64.9,562.1,11.5,preliminary
8755,Krishnagiri,Lateritic Hill Soil,6.16,7.66,7.41,7.91,87.6,Medium,59.3,Medium,33.9,Not available (SoilGrids does not model phosphorus),Low,35.6,54.1,745.4,2.8,preliminary
8756,Tirunelveli,Red Loam,3.7,6.26,6.01,6.51,86.3,Medium,64.4,Medium,56.0,Not available (SoilGrids does not model phosphorus),Medium,54.1,65.2,740.9,1.8,preliminary
8757,Vellore,Black Clay Loam,6.41,6.54,6.29,6.79,91.1,Medium,56.2,Low,42.6,Not available (SoilGrids does not model phosphorus),Medium,53.7,60.9,705.3,3.4,preliminary
8758,Tirunelveli,Red Loam,1.41,6.62,6.37,6.87,89.6,High,55.5,Medium,61.4,Not available (SoilGrids does not model phosphorus),Medium,63.5,67.5,570.6,4.7,preliminary
8759,Kovilpatti,Red Sandy Loam,7.56,6.76,6.51,7.01,90.9,Medium,55.3,Medium,56.7,Not available (SoilGrids does not model phosphorus),Medium,48.6,62.9,567.6,1.6,preliminary
8760,Nilgiris,Alluvial Clay,5.02,6.74,6.49,6.99,89.4,Medium,59.7,Low,44.3,Not available (SoilGrids does not model phosphorus),Medium,35.6,57.2,270.3,1.0,preliminary
8761,Thanjavur,Alluvial Clay,4.89,8.01,7.76,8.26,88.7,Low,49.6,Medium,55.5,Not available (SoilGrids does not model phosphorus),Medium,56.3,62.5,682.8,0.6,preliminary
8762,Trichy,Black Cotton Soil,7.55,7.69,7.44,7.94,89.1,High,56.3,Low,61.8,Not available (SoilGrids does not model phosphorus),Medium,40.0,61.8,44.4,6.1,preliminary
8763,Vellore,Black Clay Loam,1.52,5.97,5.72,6.22,83.3,Medium,44.8,High,44.6,Not available (SoilGrids does not model phosphorus),Medium,44.1,54.2,401.9,1.8,preliminary
8764,Trichy,Black Clay Loam,6.36,6.74,6.49,6.99,87.0,Medium,67.9,Medium,55.7,Not available (SoilGrids does not model phosphorus),Medium,51.0,65.4,361.6,0.7,preliminary
8765,Madurai,Red Sandy Loam,7.86,6.1,5.85,6.35,88.8,Medium,72.5,High,39.0,Not available (SoilGrids does not model phosphorus),Low,48.1,62.1,132.7,2.9,preliminary
8766,Madurai,Black Cotton Soil,8.51,7.47,7.22,7.72,90.4,Medium,55.5,Medium,50.5,Not available (SoilGrids does not model phosphorus),Medium,41.7,59.5,777.1,5.4,preliminary
8767,Madurai,Black Cotton Soil,4.94,7.02,6.77,7.27,88.5,Low,52.7,Medium,58.3,Not available (SoilGrids does not model phosphorus),Medium,37.9,59.4,602.0,13.3,preliminary
8768,Nagapattinam,Black Cotton Soil,3.9,6.96,6.71,7.21,90.3,Medium,41.3,Medium,47.7,Not available (SoilGrids does not model phosphorus),Medium,47.7,56.8,570.4,0.6,preliminary
8769,Tirunelveli,Lateritic Hill Soil,2.27,6.43,6.18,6.68,90.4,High,57.7,Medium,58.2,Not available (SoilGrids does not model phosphorus),Medium,58.5,66.2,528.1,8.6,preliminary
8770,Trichy,Coastal Alluvial,2.59,6.5,6.25,6.75,84.1,Medium,68.5,High,56.9,Not available (SoilGrids does not model phosphorus),High,44.3,63.4,743.7,3.3,preliminary
8771,Thanjavur,Lateritic Hill Soil,3.41,5.92,5.67,6.17,83.5,Medium,54.5,Medium,50.1,Not available (SoilGrids does not model phosphorus),High,44.9,58.2,99.6,0.1,preliminary
8772,Kovilpatti,Black Clay Loam,2.95,5.99,5.74,6.24,86.8,Medium,65.1,Medium,34.5,Not available (SoilGrids does not model phosphorus),Medium,39.2,56.4,138.0,1.4,preliminary
8773,Kovilpatti,Alluvial Clay,3.16,6.84,6.59,7.09,89.4,Medium,68.9,High,63.9,Not available (SoilGrids does not model phosphorus),Low,39.9,65.5,234.0,0.5,preliminary
8774,Tirunelveli,Lateritic Hill Soil,2.02,6.93,6.68,7.18,83.2,Medium,64.3,Medium,48.7,Not available (SoilGrids does not model phosphorus),Medium,38.6,58.7,81.9,0.9,preliminary
8775,Nagapattinam,Black Cotton Soil,2.97,6.45,6.2,6.7,84.2,Medium,68.9,Medium,56.4,Not available (SoilGrids does not model phosphorus),High,39.8,62.3,589.0,2.6,preliminary
8776,Krishnagiri,Black Cotton Soil,3.97,8.03,7.78,8.28,91.9,Low,71.2,Low,54.2,Not available (SoilGrids does not model phosphorus),Medium,41.9,64.8,752.9,2.2,preliminary
8777,Vellore,Coastal Alluvial,1.03,7.34,7.09,7.59,86.5,Medium,66.0,Medium,63.3,Not available (SoilGrids does not model phosphorus),Medium,64.4,70.0,732.1,2.8,preliminary
8778,Coimbatore,Black Clay Loam,9.15,6.91,6.66,7.16,88.6,Medium,55.5,Medium,49.4,Not available (SoilGrids does not model phosphorus),Medium,36.2,57.4,316.6,1.8,preliminary
8779,Trichy,Black Cotton Soil,1.03,7.11,6.86,7.36,88.9,High,59.0,Medium,33.6,Not available (SoilGrids does not model phosphorus),Low,30.2,52.9,751.3,1.6,preliminary
8780,Thanjavur,Red Sandy Loam,7.61,6.62,6.37,6.87,83.4,Medium,65.6,Medium,55.4,Not available (SoilGrids does not model phosphorus),High,36.8,60.3,582.1,4.2,preliminary
8781,Trichy,Black Cotton Soil,9.1,6.93,6.68,7.18,90.7,Medium,60.2,Medium,60.7,Not available (SoilGrids does not model phosphorus),Medium,36.4,62.0,204.4,0.1,preliminary
8782,Tirunelveli,Red Loam,2.28,5.45,5.2,5.7,85.3,High,48.0,Low,57.4,Not available (SoilGrids does not model phosphorus),High,43.9,58.6,136.3,1.1,preliminary
8783,Kovilpatti,Black Cotton Soil,8.66,6.86,6.61,7.11,83.1,Medium,67.7,Medium,49.6,Not available (SoilGrids does not model phosphorus),Low,44.8,61.3,188.7,0.6,preliminary
8784,Tirunelveli,Red Loam,2.84,6.12,5.87,6.37,86.1,Medium,77.2,Medium,50.0,Not available (SoilGrids does not model phosphorus),High,40.4,63.4,410.8,3.6,preliminary
8785,Thanjavur,Red Sandy Loam,1.6,6.44,6.19,6.69,82.7,Medium,59.3,Medium,47.6,Not available (SoilGrids does not model phosphorus),Medium,46.8,59.1,536.9,0.2,preliminary
8786,Tirunelveli,Lateritic Hill Soil,3.29,6.9,6.65,7.15,85.4,Medium,62.0,Low,48.3,Not available (SoilGrids does not model phosphorus),Medium,45.7,60.4,39.6,1.6,preliminary
8787,Nilgiris,Red Loam,0.93,7.24,6.99,7.49,91.0,Low,45.4,Medium,58.7,Not available (SoilGrids does not model phosphorus),Medium,31.0,56.5,434.9,1.3,preliminary
8788,Thanjavur,Black Cotton Soil,9.23,6.94,6.69,7.19,88.8,Low,57.9,Medium,61.1,Not available (SoilGrids does not model phosphorus),High,25.4,58.3,53.9,1.2,preliminary
8789,Madurai,Red Sandy Loam,5.81,7.39,7.14,7.64,89.4,Medium,60.6,Medium,37.0,Not available (SoilGrids does not model phosphorus),Medium,60.3,61.8,643.3,1.1,preliminary
8790,Trichy,Alluvial Clay,1.6,7.45,7.2,7.7,90.7,High,65.1,Medium,53.8,Not available (SoilGrids does not model phosphorus),Medium,44.9,63.6,510.2,2.0,preliminary
8791,Tirunelveli,Red Sandy Loam,8.4,5.61,5.36,5.86,84.9,Medium,58.7,Medium,59.6,Not available (SoilGrids does not model phosphorus),Medium,43.1,61.6,496.9,1.9,preliminary
8792,Nagapattinam,Black Clay Loam,3.63,6.17,5.92,6.42,87.2,High,49.8,High,51.4,Not available (SoilGrids does not model phosphorus),Medium,67.1,63.9,497.7,0.4,preliminary
8793,Coimbatore,Coastal Alluvial,5.78,7.05,6.8,7.3,85.0,Medium,57.7,Medium,52.2,Not available (SoilGrids does not model phosphorus),Medium,64.5,64.8,139.5,3.3,preliminary
8794,Nagapattinam,Red Sandy Loam,8.1,6.2,5.95,6.45,88.2,Medium,49.2,Low,43.7,Not available (SoilGrids does not model phosphorus),High,53.7,58.7,589.3,1.7,preliminary
8795,Thanjavur,Red Loam,3.07,6.49,6.24,6.74,91.8,Medium,54.9,Low,32.8,Not available (SoilGrids does not model phosphorus),Medium,34.5,53.5,350.7,0.6,preliminary
8796,Vellore,Lateritic Hill Soil,1.58,6.93,6.68,7.18,86.7,Medium,62.9,Medium,34.8,Not available (SoilGrids does not model phosphorus),Medium,44.7,57.3,445.3,2.1,preliminary
8797,Krishnagiri,Red Loam,3.92,6.26,6.01,6.51,88.8,Low,50.6,Medium,63.7,Not available (SoilGrids does not model phosphorus),Medium,62.6,66.4,294.9,1.3,preliminary
8798,Coimbatore,Alluvial Clay,7.32,6.74,6.49,6.99,89.3,Medium,54.2,Medium,44.9,Not available (SoilGrids does not model phosphorus),Medium,58.2,61.6,671.9,1.9,preliminary
8799,Krishnagiri,Lateritic Hill Soil,1.04,6.75,6.5,7.0,90.6,Medium,49.6,Medium,51.9,Not available (SoilGrids does not model phosphorus),High,55.7,62.0,27.3,1.6,preliminary
8800,Nilgiris,Black Cotton Soil,1.7,7.14,6.89,7.39,93.7,Medium,60.2,Medium,49.7,Not available (SoilGrids does not model phosphorus),Low,22.4,56.5,776.3,5.1,preliminary
8801,Trichy,Lateritic Hill Soil,5.48,7.18,6.93,7.43,86.4,Medium,53.7,Medium,59.7,Not available (SoilGrids does not model phosphorus),Low,52.2,63.0,151.8,4.2,preliminary
8802,Thanjavur,Coastal Alluvial,2.04,6.27,6.02,6.52,87.6,Low,53.4,Medium,45.1,Not available (SoilGrids does not model phosphorus),Medium,55.0,60.3,773.7,2.2,preliminary
8803,Trichy,Red Sandy Loam,3.99,6.0,5.75,6.25,88.7,Low,56.1,Medium,50.7,Not available (SoilGrids does not model phosphorus),Medium,38.2,58.4,455.9,4.0,preliminary
8804,Nagapattinam,Red Sandy Loam,2.34,6.76,6.51,7.01,91.3,Medium,55.8,High,46.6,Not available (SoilGrids does not model phosphorus),Medium,57.4,62.8,115.5,3.3,preliminary
8805,Nilgiris,Black Clay Loam,0.77,5.85,5.6,6.1,82.2,High,55.1,Low,57.5,Not available (SoilGrids does not model phosphorus),Medium,59.4,63.6,389.6,3.4,preliminary
8806,Madurai,Lateritic Hill Soil,3.89,6.11,5.86,6.36,83.5,High,57.1,Low,43.9,Not available (SoilGrids does not model phosphorus),Medium,49.6,58.5,326.7,3.4,preliminary
8807,Tirunelveli,Black Cotton Soil,3.5,7.47,7.22,7.72,87.5,Medium,74.5,Medium,53.6,Not available (SoilGrids does not model phosphorus),Medium,41.0,64.2,533.1,0.9,preliminary
8808,Madurai,Coastal Alluvial,5.93,6.7,6.45,6.95,89.8,Medium,61.9,Low,48.7,Not available (SoilGrids does not model phosphorus),Medium,48.6,62.2,303.7,0.9,preliminary
8809,Nagapattinam,Coastal Alluvial,4.88,7.09,6.84,7.34,86.5,Medium,41.4,Medium,47.2,Not available (SoilGrids does not model phosphorus),Low,43.0,54.5,744.3,3.0,preliminary
8810,Madurai,Red Sandy Loam,9.37,6.55,6.3,6.8,83.9,Medium,59.0,High,52.2,Not available (SoilGrids does not model phosphorus),Low,41.1,59.0,327.7,2.3,preliminary
8811,Thanjavur,Red Sandy Loam,5.28,7.05,6.8,7.3,91.5,High,69.3,High,59.9,Not available (SoilGrids does not model phosphorus),Medium,56.1,69.2,759.6,0.5,preliminary
8812,Coimbatore,Coastal Alluvial,7.67,6.78,6.53,7.03,86.3,Medium,70.4,Medium,47.3,Not available (SoilGrids does not model phosphorus),High,51.5,63.9,296.5,0.7,preliminary
8813,Tirunelveli,Black Clay Loam,5.18,6.85,6.6,7.1,90.0,Medium,55.0,High,34.0,Not available (SoilGrids does not model phosphorus),Medium,28.1,51.8,455.2,5.8,preliminary
8814,Thanjavur,Alluvial Clay,2.12,6.89,6.64,7.14,84.8,Medium,72.1,Medium,44.6,Not available (SoilGrids does not model phosphorus),Medium,52.1,63.4,130.2,9.5,preliminary
8815,Vellore,Alluvial Clay,9.76,7.49,7.24,7.74,88.0,Low,60.8,Medium,47.4,Not available (SoilGrids does not model phosphorus),Low,53.5,62.4,632.8,0.1,preliminary
8816,Coimbatore,Alluvial Clay,8.73,6.69,6.44,6.94,86.4,Medium,64.0,Medium,52.8,Not available (SoilGrids does not model phosphorus),Medium,27.4,57.6,701.7,1.0,preliminary
8817,Nagapattinam,Black Clay Loam,8.66,7.06,6.81,7.31,85.1,Medium,59.5,Medium,42.9,Not available (SoilGrids does not model phosphorus),Medium,35.6,55.8,560.0,1.1,preliminary
8818,Krishnagiri,Black Clay Loam,6.56,6.2,5.95,6.45,91.2,Medium,58.3,Medium,46.2,Not available (SoilGrids does not model phosphorus),Medium,43.7,59.8,519.4,6.4,preliminary
8819,Vellore,Red Sandy Loam,6.66,5.83,5.58,6.08,85.1,Medium,46.0,High,46.5,Not available (SoilGrids does not model phosphorus),Medium,49.0,56.6,693.2,2.7,preliminary
8820,Trichy,Black Cotton Soil,6.87,5.95,5.7,6.2,92.2,High,60.5,Low,52.7,Not available (SoilGrids does not model phosphorus),Medium,35.8,60.3,791.2,18.5,preliminary
8821,Thanjavur,Coastal Alluvial,6.29,6.26,6.01,6.51,87.3,Medium,52.3,Medium,59.3,Not available (SoilGrids does not model phosphorus),Low,37.0,59.0,573.6,1.2,preliminary
8822,Madurai,Red Loam,4.24,6.88,6.63,7.13,88.7,Medium,58.9,Medium,37.9,Not available (SoilGrids does not model phosphorus),Medium,20.3,51.4,762.5,2.3,preliminary
8823,Coimbatore,Red Loam,2.59,6.55,6.3,6.8,83.6,Medium,58.6,Low,40.8,Not available (SoilGrids does not model phosphorus),High,37.9,55.2,468.6,0.1,preliminary
8824,Thanjavur,Black Cotton Soil,4.08,7.11,6.86,7.36,89.7,Medium,44.3,Medium,58.8,Not available (SoilGrids does not model phosphorus),High,29.5,55.6,643.0,4.0,preliminary
8825,Madurai,Lateritic Hill Soil,0.67,6.96,6.71,7.21,87.9,Medium,55.0,High,56.4,Not available (SoilGrids does not model phosphorus),Low,60.0,64.8,296.0,1.1,preliminary
8826,Nagapattinam,Coastal Alluvial,2.83,6.8,6.55,7.05,85.2,Medium,45.0,Medium,64.6,Not available (SoilGrids does not model phosphorus),Medium,34.3,57.3,732.2,4.6,preliminary
8827,Nagapattinam,Red Sandy Loam,4.22,7.15,6.9,7.4,84.5,Medium,55.2,Medium,43.6,Not available (SoilGrids does not model phosphorus),Medium,44.6,57.0,446.9,0.1,preliminary
8828,Nilgiris,Coastal Alluvial,2.31,5.63,5.38,5.88,87.7,Medium,64.0,Medium,41.8,Not available (SoilGrids does not model phosphorus),Low,55.2,62.2,405.9,9.5,preliminary
8829,Trichy,Coastal Alluvial,4.78,7.15,6.9,7.4,85.9,Medium,63.1,Medium,46.3,Not available (SoilGrids does not model phosphorus),Medium,30.2,56.4,555.9,1.4,preliminary
8830,Coimbatore,Alluvial Clay,0.73,7.07,6.82,7.32,85.4,Medium,52.3,Medium,37.2,Not available (SoilGrids does not model phosphorus),Medium,57.7,58.1,739.5,2.2,preliminary
8831,Thanjavur,Black Clay Loam,0.55,6.53,6.28,6.78,85.9,Medium,54.2,Medium,63.0,Not available (SoilGrids does not model phosphorus),Medium,48.4,62.9,461.3,5.5,preliminary
8832,Nilgiris,Lateritic Hill Soil,4.78,6.76,6.51,7.01,88.3,High,50.2,Medium,55.5,Not available (SoilGrids does not model phosphorus),Medium,59.0,63.2,797.6,2.2,preliminary
8833,Kovilpatti,Lateritic Hill Soil,6.77,7.6,7.35,7.85,89.0,High,60.7,Medium,50.2,Not available (SoilGrids does not model phosphorus),Medium,32.3,58.0,55.5,0.2,preliminary
8834,Thanjavur,Black Cotton Soil,4.18,7.17,6.92,7.42,87.2,Medium,45.9,Medium,45.3,Not available (SoilGrids does not model phosphorus),Medium,54.4,58.2,420.0,0.7,preliminary
8835,Kovilpatti,Lateritic Hill Soil,4.19,6.4,6.15,6.65,87.3,Medium,67.3,Low,55.4,Not available (SoilGrids does not model phosphorus),Medium,38.1,62.0,328.3,1.2,preliminary
8836,Coimbatore,Alluvial Clay,1.02,6.39,6.14,6.64,86.1,Medium,61.2,Low,51.1,Not available (SoilGrids does not model phosphorus),High,43.2,60.4,649.0,3.1,preliminary
8837,Trichy,Black Cotton Soil,5.88,7.01,6.76,7.26,93.6,Medium,61.4,Medium,56.7,Not available (SoilGrids does not model phosphorus),Medium,28.6,60.1,251.3,11.5,preliminary
8838,Coimbatore,Coastal Alluvial,3.59,6.51,6.26,6.76,87.7,Medium,48.9,Medium,33.3,Not available (SoilGrids does not model phosphorus),Medium,53.3,55.8,782.5,2.4,preliminary
8839,Tirunelveli,Black Clay Loam,2.22,7.12,6.87,7.37,91.1,Medium,59.2,Low,37.5,Not available (SoilGrids does not model phosphorus),Medium,40.9,57.2,52.2,0.4,preliminary
8840,Nilgiris,Black Cotton Soil,1.69,6.23,5.98,6.48,90.5,Low,60.1,Medium,47.3,Not available (SoilGrids does not model phosphorus),Medium,33.8,57.9,790.6,0.3,preliminary
8841,Kovilpatti,Black Cotton Soil,7.34,7.49,7.24,7.74,92.3,Medium,59.3,Medium,45.4,Not available (SoilGrids does not model phosphorus),Medium,49.2,61.6,318.4,4.6,preliminary
8842,Nagapattinam,Coastal Alluvial,3.72,6.81,6.56,7.06,89.8,Medium,58.2,Medium,46.8,Not available (SoilGrids does not model phosphorus),High,40.2,58.8,411.2,3.6,preliminary
8843,Madurai,Black Cotton Soil,4.53,6.28,6.03,6.53,87.1,High,47.3,High,48.8,Not available (SoilGrids does not model phosphorus),Medium,34.6,54.4,636.5,3.6,preliminary
8844,Vellore,Red Sandy Loam,7.9,6.91,6.66,7.16,89.0,Medium,60.2,Medium,53.6,Not available (SoilGrids does not model phosphorus),Medium,41.0,61.0,182.3,0.3,preliminary
8845,Krishnagiri,Alluvial Clay,1.73,6.79,6.54,7.04,89.7,Medium,70.2,Medium,46.3,Not available (SoilGrids does not model phosphorus),Low,35.5,60.4,287.4,0.9,preliminary
8846,Krishnagiri,Black Cotton Soil,3.33,8.0,7.75,8.25,87.5,Medium,66.6,Medium,50.2,Not available (SoilGrids does not model phosphorus),Low,50.0,63.6,650.2,7.9,preliminary
8847,Nagapattinam,Coastal Alluvial,1.81,6.84,6.59,7.09,87.3,High,54.7,Medium,55.5,Not available (SoilGrids does not model phosphorus),Medium,35.5,58.2,448.1,1.3,preliminary
8848,Trichy,Alluvial Clay,3.83,6.89,6.64,7.14,86.8,Low,59.4,Medium,38.0,Not available (SoilGrids does not model phosphorus),Medium,59.5,60.9,504.4,0.4,preliminary
8849,Nagapattinam,Lateritic Hill Soil,5.26,6.24,5.99,6.49,93.0,High,54.1,Medium,44.7,Not available (SoilGrids does not model phosphorus),Low,49.1,60.2,775.1,0.2,preliminary
8850,Krishnagiri,Lateritic Hill Soil,9.04,6.84,6.59,7.09,88.0,Medium,68.9,Medium,43.8,Not available (SoilGrids does not model phosphorus),Medium,56.4,64.3,703.5,1.4,preliminary
8851,Nilgiris,Alluvial Clay,5.19,5.43,5.18,5.68,83.0,Low,60.1,Medium,58.0,Not available (SoilGrids does not model phosphorus),Medium,28.8,57.5,422.7,3.0,preliminary
8852,Thanjavur,Red Loam,6.65,5.99,5.74,6.24,87.3,High,59.8,Medium,55.6,Not available (SoilGrids does not model phosphorus),Medium,28.5,57.8,129.9,2.5,preliminary
8853,Madurai,Black Cotton Soil,3.47,6.85,6.6,7.1,88.3,Medium,63.2,Medium,44.2,Not available (SoilGrids does not model phosphorus),Low,30.3,56.5,363.9,4.3,preliminary
8854,Kovilpatti,Red Loam,1.69,7.36,7.11,7.61,84.5,Medium,56.9,Medium,54.3,Not available (SoilGrids does not model phosphorus),Medium,50.3,61.5,477.3,0.7,preliminary
8855,Coimbatore,Black Cotton Soil,5.37,6.87,6.62,7.12,89.9,Medium,45.5,Medium,46.3,Not available (SoilGrids does not model phosphorus),Medium,39.6,55.3,533.5,1.0,preliminary
8856,Nilgiris,Black Cotton Soil,3.54,6.84,6.59,7.09,84.1,Medium,63.7,Medium,68.2,Not available (SoilGrids does not model phosphorus),Medium,32.2,62.0,305.1,13.4,preliminary
8857,Kovilpatti,Black Cotton Soil,1.0,6.09,5.84,6.34,85.7,Medium,55.2,Low,40.2,Not available (SoilGrids does not model phosphorus),Low,37.4,54.6,530.2,5.9,preliminary
